px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
116.677	12.1185	1.97351	-0.340555	-0.214473	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0.95348
116.699	12.1382	2.16719	-0.234443	-0.0603897	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	0.795323
118.918	11.9951	2.37941	0.0470337	0.15595	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0.992217
118.902	12.0017	2.27291	0.0471832	0.14965	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0.332767
120.712	12.293	2.1314	0.250192	0.184027	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0.252903
120.728	12.2916	2.20193	0.241841	0.169632	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0.232983
123.492	12.8166	2.81941	0.101758	-0.0313713	123.568	12.8297	122.95	12.5114	2.29835	0.246599	4.82731
123.454	12.8073	2.55376	0.0909171	-0.0395802	123.142	12.7694	122.95	12.5114	2.29835	0.246599	1.36465
124.95	12.78	2.07053	-0.0299073	-0.0913061	124.894	12.7743	125.242	12.8125	2.37624	0.369827	3.22445
124.995	12.7925	2.44515	0.00863862	-0.0263231	125.376	12.9964	125.242	12.8125	2.37624	0.369827	2.30564
127.802	13.3167	2.85089	0.350083	0.206613	127.853	13.3273	127.609	13.2365	2.44434	0.495787	2.63075
127.78	13.3181	2.76024	0.374863	0.24826	127.506	13.153	127.609	13.2365	2.44434	0.495787	0.47032
129.971	13.7165	2.43893	0.234841	0.00859176	129.947	13.6963	130.042	13.7853	2.50232	0.621879	1.17474
129.992	13.7189	2.47019	0.228613	0.00183498	130.334	13.781	130.042	13.7853	2.50232	0.621879	0.518092
132.095	14.5036	2.4705	0.394414	0.105689	132.092	14.507	132.53	14.458	2.55028	0.74543	0.0713344
132.126	14.4987	2.64223	0.33741	0.0136193	132.447	14.3423	132.53	14.458	2.55028	0.74543	0.834757
135.018	15.041	3.05306	0.0408095	-0.184684	135.074	15.0475	135.066	15.2513	2.58865	0.863795	2.42666
135.002	15.0266	2.82623	0.00888504	-0.230664	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0.912751
137.565	16.1976	2.75162	0.57633	0.274745	137.561	16.2147	137.639	16.1592	2.61821	0.974442	1.65551
137.581	16.1822	2.98416	0.452369	0.072753	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0.951767
140.316	17.011	3.01288	0.220255	-0.125355	140.331	17.008	140.242	17.1733	2.63994	1.07503	0.442539
140.313	17.0135	2.98338	0.225551	-0.11655	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0.16982
142.891	17.9867	2.99094	0.375481	0.0539185	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0.188312
142.879	17.9861	2.99424	0.373357	0.0490649	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0.243538
145.39	19.1603	3.01691	0.458713	0.0721872	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.00695885
145.418	19.1629	3.0852	0.432773	0.0295092	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0.744372
148.225	20.4674	3.30584	0.412237	-0.0040206	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.52359
148.202	20.4712	3.14149	0.486125	0.127404	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.677219
150.68	22.1106	3.2062	0.643132	0.145884	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.0392816
150.689	22.1051	3.28245	0.579004	0.0299059	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.25645
153.417	23.4948	3.23179	0.415868	-0.0938676	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.164943
153.398	23.4871	3.12064	0.467531	0.00134641	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.468656
156.039	24.8062	3.17847	0.441655	-0.0162672	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.0453461
156.021	24.809	3.01334	0.510065	0.105883	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.549816
158.871	26.0211	3.24636	0.336669	-0.0749883	158.905	26.0308	158.827	26.1372	2.66127	1.36157	1.05924
158.873	26.0214	3.19164	0.349776	-0.0480489	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0.181693
161.419	27.4229	3.17086	0.535955	0.101512	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0.185082
161.421	27.4297	3.09445	0.575892	0.171284	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0.29764
163.645	28.7851	2.82452	0.586473	0.0705444	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0.558436
163.69	28.7929	2.95289	0.516056	-0.0508641	164.116	29.315	164.155	28.8064	2.64354	1.28825	1.54604
166.755	30.1835	3.55096	0.307714	-0.154323	166.828	30.2062	166.809	30.0721	2.63006	1.22694	3.704
166.706	30.1689	3.21055	0.390132	-0.00673193	166.748	29.7121	166.809	30.0721	2.63006	1.22694	2.44787
