px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
140.321	17.0146	2.94007	0.216586	-0.109831	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0
142.888	17.9861	2.96975	0.389521	0.0696922	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0.203761
142.888	17.9861	2.96975	0.389521	0.0696922	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0
145.389	19.1598	3.02191	0.485836	0.0866558	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.0195848
145.389	19.1598	3.02191	0.485836	0.0866558	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0
148.236	20.4702	3.2786	0.411801	-0.0166473	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.486472
148.236	20.4702	3.2786	0.411801	-0.0166473	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0
150.69	22.1109	3.24081	0.656526	0.149877	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.183393
150.69	22.1109	3.24081	0.656526	0.149877	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0
153.417	23.4958	3.25697	0.422835	-0.095666	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.375737
153.417	23.4958	3.25697	0.422835	-0.095666	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0
156.048	24.8067	3.24482	0.447032	-0.0189239	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.0383092
156.048	24.8067	3.24482	0.447032	-0.0189239	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0
158.899	26.029	3.34804	0.381874	-0.04819	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0.0708296
158.899	26.029	3.34804	0.381874	-0.04819	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0
161.419	27.4246	3.23283	0.533778	0.0796151	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0.188446
161.419	27.4246	3.23283	0.533778	0.0796151	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0
163.635	28.7756	3.01548	0.581909	0.0595885	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0.292287
163.635	28.7756	3.01548	0.581909	0.0595885	164.116	29.315	164.155	28.8064	2.64354	1.28825	0
166.802	30.1965	3.47443	0.295262	-0.163591	166.828	30.2062	166.809	30.0721	2.63006	1.22694	1.56805
166.802	30.1965	3.47443	0.295262	-0.163591	166.748	29.7121	166.809	30.0721	2.63006	1.22694	0
169.121	31.3714	3.10382	0.428389	0.0244502	169.097	31.3717	169.452	31.2706	2.61238	1.15075	1.21101
169.121	31.3714	3.10382	0.428389	0.0244502	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0
172.162	32.3384	3.34118	0.244138	-0.108573	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0.424671
172.162	32.3384	3.34118	0.244138	-0.108573	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0
174.657	33.4598	3.11655	0.431458	0.0797998	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0.567433
174.657	33.4598	3.11655	0.431458	0.0797998	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0
177.041	34.211	2.8797	0.303107	-0.0538016	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0.460967
177.041	34.211	2.8797	0.303107	-0.0538016	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0
180.121	35.1352	3.30502	0.269673	-0.0410778	180.145	35.1423	179.799	35.1289	2.47883	0.732949	1.05952
180.121	35.1352	3.30502	0.269673	-0.0410778	179.543	35.4767	179.799	35.1289	2.47883	0.732949	0
182.615	35.7571	3.04842	0.221918	-0.0460178	182.599	35.753	182.292	35.8114	2.42515	0.611338	0.4557
182.615	35.7571	3.04842	0.221918	-0.0460178	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0
184.752	36.5162	2.70251	0.341694	0.0591998	184.732	36.5155	184.73	36.37	2.36226	0.487877	0.786666
184.752	36.5162	2.70251	0.341694	0.0591998	184.833	36.1451	184.73	36.37	2.36226	0.487877	0
186.954	36.9489	2.53184	0.172729	-0.086032	186.946	36.9404	187.103	36.804	2.29017	0.365145	0.304024
186.954	36.9489	2.53184	0.172729	-0.086032	187.296	36.9375	187.103	36.804	2.29017	0.365145	0
189.454	37.4021	2.71915	0.159043	-0.040133	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0.220216
189.454	37.4021	2.71915	0.159043	-0.040133	189.738	36.951	189.401	37.1147	2.20928	0.245623	0
191.742	37.5659	2.60955	0.0311348	-0.0957032	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.099224
191.742	37.5659	2.60955	0.0311348	-0.0957032	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0
193.498	37.2818	2.18513	-0.218642	-0.194907	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	1.16306
193.498	37.2818	2.18513	-0.218642	-0.194907	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0
195.969	37.3894	2.46826	0.19826	0.192258	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	1.38623
195.969	37.3894	2.46826	0.19826	0.192258	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	0
197.744	37.7372	2.1747	0.278343	0.123121	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0.628933
197.744	37.7372	2.1747	0.278343	0.123121	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0
199.318	37.3117	1.68878	-0.250207	-0.279782	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	2.34051
199.318	37.3117	1.68878	-0.250207	-0.279782	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0
201.508	36.9987	2.26443	-0.0773094	0.00331207	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	2.25655
201.508	36.9987	2.26443	-0.0773094	0.00331207	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	0
202.991	36.4615	1.90963	-0.356262	-0.169242	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	1.14703
202.991	36.4615	1.90963	-0.356262	-0.169242	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0
204.022	36.177	1.37953	-0.377673	-0.0819158	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	1.73926
204.022	36.177	1.37953	-0.377673	-0.0819158	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	0
