px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	101.169	16.4353	101.065	16.497	0.991362	-0.513687	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	103.003	15.353	103.119	15.4967	1.11708	-0.508169	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	123.568	12.8297	122.95	12.5114	2.29835	0.246599	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	123.142	12.7694	122.95	12.5114	2.29835	0.246599	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	125.376	12.9964	125.242	12.8125	2.37624	0.369827	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	127.853	13.3273	127.609	13.2365	2.44434	0.495787	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	127.506	13.153	127.609	13.2365	2.44434	0.495787	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	130.334	13.781	130.042	13.7853	2.50232	0.621879	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	132.092	14.507	132.53	14.458	2.55028	0.74543	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	132.447	14.3423	132.53	14.458	2.55028	0.74543	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	140.331	17.008	140.242	17.1733	2.63994	1.07503	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	164.116	29.315	164.155	28.8064	2.64354	1.28825	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	166.748	29.7121	166.809	30.0721	2.63006	1.22694	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	179.543	35.4767	179.799	35.1289	2.47883	0.732949	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	182.599	35.753	182.292	35.8114	2.42515	0.611338	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	184.732	36.5155	184.73	36.37	2.36226	0.487877	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	184.833	36.1451	184.73	36.37	2.36226	0.487877	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	186.946	36.9404	187.103	36.804	2.29017	0.365145	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	187.296	36.9375	187.103	36.804	2.29017	0.365145	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	189.738	36.951	189.401	37.1147	2.20928	0.245623	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	0
